label,text
1,Poule au pot surprise (farcie au jambon)
2,Le clafoutis sympa de Dumè
2,Tarte pommes - figues
1,La soupe des petits costauds
0,Ha Kao (Raviolis Vapeur Crevettes)
0,Carrés délicieux au fromage
1,Faisan rôti
0,Foie gras de canard mi cuit au cognac
2,Galette des rois à la goyave
2,Fondue au chocolat light au yaourt
2,Mandises à la pâte à tartiner rapides
2,Cornes de gazelle
0,Tranche de foie gras et sa tarte fine aux pommes
0,Courgettes farcies au riz et au thon
0,Potage automnal
0,Gratin de Christophines
2,Crème catalane parfumée
0,Cassolette de crevettes
1,Sauté de dinde au lait de coco
1,Côtes de porc Colbert
2,Gateau semoule coco raisins
2,Pain d'épices façon quatre-quart
0,Rémoulade de crevettes aux pommes
0,"Scones gratinés chèvre, miel, pomme"
1,Ma soupe au chou blanc et au poulet pour l'hiver
1,Moules à la Languedocienne
2,Scones à la vanille et aux myrtilles
0,Quiche béchamel et jambon
1,Hamburger froid au poulet
1,Tomates farcies à l´espagnole
0,Poivron au chèvre à l'oeuf coulant
1,Tajine tunisien
2,Gâteau sans gluten chocolat - amandes
1,Penne au poulet et aux asperges
0,Salade de harengs aux 2 pommes
0,Reste de viande de pot-au-feu en salade
2,Caramel crémeux des barres chocolatées
0,"Salade de graines germées, au lard fumé et avocat"
2,Pain perdu soufflé au fromage blanc
2,Feuilleté de nutella
2,Soupe de fruits rouge façon mijo
2,Tarte aux pruneaux Louise
1,Cailles farcies au foie gras au cognac
1,Papillote de saumon aux épices douces
1,Curry de poisson et riz parfumé
1,ESCALOPES DE POULET GRILLEES AUX POIRES
2,Tarte meringuée framboise citron banane
2,Mousse au chocolat à l'orange et écorces confites
0,Tarte flambée (alsacienne)
1,Rouelle de veau bretonne
1,Sauté de crevettes aux champignons
2,Cookies aux amandes
1,"Poelée de st jacques,saumon et crevettes"
0,Soupe poireaux et topinambours
1,Curry de crevettes aux 2 pommes
1,Saumon en feuille de brick
1,Pot au feu de canard
0,Pain d'asperges sauce mousseline
1,Filets de cabillaud au four
2,Crème des lutins (au chocolat )
1,Curry d'agneau rapide
1,Gratin de St-Jacques aux épinards
1,Tagliatelles à la bolognaise
0,Velouté de courgettes à l'oignon
1,Quiche printanière
2,Coupe des amoureux
2,Gâteau léger au chocolat et éclats d'orange
1,Gratin de tomate et courgette
1,Crêpes salées à la calabraise
2,GingerBread Men
1,Roussette à la provençale
1,Poireaux braisés au cidre et à la coriandre
2,Verrines fraises et spéculoos
0,Rissoles (ou chaussons) thon au curry
2,Cannelés au chocolat
2,Tarte au libouli
0,"Tarte poireaux, dinde et curry"
1,Hachis façon Parmentier de maïs à la chilienne (Pastel de choclos)
2,Tarte aux fraises et crème anglaise
1,Aubergines farcies de ma maman
1,Poulet sainte Cécile
1,Pâtes aux oignons et au thon
2,Tarte gourmande pommes et marrons
0,Salade de cervelas
1,Lasagnes légères au boeuf
2,Brioche aux pépites de chocolat
1,Escalope de dinde en croute
0,Bouchées aux poireaux et parmesan
1,Poireaux en sauce avec ses crevettes
1,Stir-fry de nouilles a la thailandaise
1,Galettes de pommes de terre de Pontivy
1,Lapin en civet à l'ancienne
1,Rouelle de porc aux endives
1,Potée de chou vert à la saucisse et à la fondue d'oignons
1,Blanquette de dinde aux orties
1,Le Stump (Purée de légumes à la viande hachée)
0,Variante gaspacho
1,Cassoulet au confit de canard
1,Escalopes de poulet panées aux noisettes
2,Tarte à l'orange meringuée
1,Gâteau de crêpes au jambon
1,Petits soufflés au crabe
1,Parmentier bleu
2,Choux à la crème
2,Tarte aux noix de pécan
0,Sauce de sardines et d'aubergine
0,Jambon de parme au parmesan et aux poires
2,Tea cake à l'anglaise
1,Rôti de porc farci aux amandes
0,Trio crabe-guacamole-tomate
2,Gâteau aux pommes sans beurre
1,Toast oeuf bacon
1,Tajine de thon aux citrons confits
0,Petits puddings au chèvre
1,"Poulpe ""a lagareiro"" (recette portugaise)"
0,Gratin de crevettes
0,Biscuit du Vol au Vent
2,"Tiramisu fraises, framboises"
0,Goujonnettes de dinde à la crème de cerfeuil
1,Cuisses de poulet et patates douces aux 4 épices
1,Pavés de saumon cannelle - gingembre
2,Truffes fondantes au chocolat noir (sans beurre)
2,Coupe de glace des Antilles
2,Muffins à l'huile de sésame et graines
1,Quiche Lorraine de Valérie
2,Tarte aux noix façon treacle
2,Dessert de potiron (kabak tatlisi : recette turque)
0,"Salade de concombre et saumon fumé,sauce au petit suisse"
1,Crêpe provençale
1,Gratin de thon
2,Soupe choco - poires
1,Cassoulet à l'ancienne
0,Verrines 3 saveurs
1,Morue aux moules et au lard grillé
1,Brick de thon (light)
1,Poulet sauté au soja et carottes
2,Vacherin rose de Reims
1,Shop suey de crevettes
1,Poulet au vin rouge
0,Velouté d'asperges vertes
2,Les 3 fruits délicieux
0,Soupe du pré à la mer
1,Canette flambée au Porto
1,Tatin de légumes de la mère Anne
1,Arròs a banda
0,Soupe épicée aux 13 saveurs façon Anne (68ème rencontre)
1,Poulet cocotte grand-mère
0,"Terrine de légumes du soleil au chèvre frais, vinaigrette basilic"
0,Salade de pommes à la crème
0,Aubergines et courgettes marinées au vinaigre basalmique
2,Gâteau au chocolat nappé de confiture d'abricots
1,Gratin de chou-fleur franc-comtois
1,Émincé de volaille balsamique (rencontre franco suisse)
1,Boeuf émincé aux poivrons et aux épices
1,Escalopes de dinde au porto
1,Fricassée de poulpe
0,Rillettes de truites gourmande
0,Oeufs farcis au jambon de Bayonne
1,Risotto alle vongole (recette vénitienne)
1,Cabillaud Tricolore au germe de blé
1,Croque-monsieur à l'Italienne
0,Soupe simple et délicieuse aux fanes de radis
0,Potage aux riwele
2,Religieuse au Chocolat
1,Crique provençale
2,Tiramisu belge
1,Boeuf à la bière blonde
0,Soupe au pistou
1,Poulet rôti à l'orientale
1,Crêpe aux miettes de saumon
1,Cailles aux fruits secs
1,"Pizza poireaux, thon et fromage frais"
2,Baba aux fruits caramélisé
0,Salade de céleri rave et pomme
0,Tarte aux poireaux et au Saint-Nectaire
2,Crème renversée (flan) à l'ananas
0,Citrons farcis aux poissons
1,Lapin à la moutarde sans four
2,Gâteau des rois provençal
1,Délices de courgettes et navets farcis au poulet
0,La tomate farcie au thon
0,Croûte au reblochon
1,Mafé de boeuf
1,Magret de canard - compote de pommes vertes
0,Salade de papayes vertes (Tahiti)
1,Ragout de moules à ma façon
2,"Tarte aux pommes, noix et copeaux de chocolat"
1,Torti aux fruits de mer
1,Agneau créole
1,Taboulé de poivrons confits
1,Tartines chaudes au poulet
0,"Cake carotte, chèvre et noix"
0,Soupe de courge doubeurre
2,Couscous à la fleur d'oranger et fruits secs
1,Poulet à la crème et au miel
2,Galette des rois franc-comtoise rapide
0,Salade de pois gourmands à l'oeuf
1,Crêpes farcies aux crevettes
2,Pièce montée
1,Tarte tomato-coques
0,Soufflé de courgettes et sa sauce rose
1,Agneau épicé aux carottes et pruneaux
2,Mellassine (flan du sud-ouest)
2,Flan à la farine de chataignes
0,Marinade de Gambas
0,Tarte au poulet
1,Chipolatas parmentières au gruyère
1,Coq au vin blanc
1,Steak au sirop d'érable
2,Délice à l'orange
0,Fabes con almejas (haricots blancs aux palourdes)
1,Hachis parmentier aux brocolis
0,Tartelette d'aubergine et tomate séchée au Sainte Maure de Touraine
1,Ma choucroute toute simple
1,Penne au safran
1,Poulet à la coriandre
2,Mousse au cacao très light !
2,Tarte aux kiwis caramélisée
1,Sauté de boeuf la Confiance
1,Gratin de langoustes
1,Pâtes chinoises
2,Confiture potimarron-orange
2,Tarte aux fraises et aux kiwi de Catherine
2,Cake au citron-amande à la machine à pain
2,Mirabelles chaudes à la crème
2,Crème aux oeufs à la noix de coco
0,Salade aux aubergines confites
0,"Salade d'été au saumon fumé, feta, pommes et carottes"
1,Filets de pintadeau aux abricots et à la lavande
1,Roulés de dinde au roquefort
0,Chou-fleur à la tomate et aux champignons
1,Clafoutis d'endives aux girolles gratiné
0,Oeufs durs farcis au saumon fumé
2,Crumble à l'abricot a la pointe de miel et son lit de caramel
1,"Tarte aux asperges vertes, champignons et fromage de chèvre"
1,Rutabagas au lard
0,Lieu sauce Dieppoise
2,Gratin de bananes au rhum
1,Boudin blanc et ses fruits et légumes
1,Riz guinéen aux champignons
2,La flognarde aux pommes (ou autres fruits)
2,Crème aux oeufs saveur coquelicot
2,Tiramisu aux biscuits amaretti
1,"Lasagnes d'aubergines et courgettes, à la sauce tomatée"
1,Mehlknepfle ou quenelles de farine alsaciennes
2,Gâteau à l'ananas
0,Oeufs au jaune d'oeufs...originaux !
2,Muffins aux Cranberries
2,Glace à l'ananas avec sorbetière
1,Gratin de courgettes a l'italienne
1,Filet mignon au roquefort et au Porto
1,Pate champêtres
1,"Salade de pommes de terre ""isa"""
2,Tarte frangipane pommes crumble
1,"Gratin boulgour, aubergine, courgette et tomate"
1,Filet de limande à la bordelaise
1,Orge aux lentilles
2,Bûche aux framboises
0,Salade espagnole
0,Soupe au saumon ( salmon chowder )
1,Saumon façon daube
1,Brochettes de poisson en panure légère et sauce beurre-citron
2,Crème pâtissière au chocolat
0,Soupe express aux légumes d'été
2,Tiramisu aux poires et au pain d'épices
2,Glace à la banane antillaise
1,Tajine de mouton aux pruneaux
1,Boeuf luc lac
1,Dhal (Inde)
1,Morue aux pommes de terre et sauce blanche
1,Choux farcis (recette polonaise que je tiens de ma mamie)
1,Poulet épicé au beurre de cacahuète
1,Jarret de porc aux lentilles
2,CROQUE MOELLEUX AU CHOCOLAT
1,Assiette fine du Sud-Ouest
1,Pâtes aux endives et au saumon
2,Petites crèmes aux fraises Tagada
1,Petites crèmes au lait de coco
1,Saucisse de sanglier
2,Charlotte choco - fraises
1,Pommes de terre à la soubressade et au chorizo
0,Verrines tricolores aux deux betteraves
1,Veau au fenouil et aux oranges
0,Soupe au pistou
1,Tarte fine aux rougets
0,Soupe de courgettes diététique
1,Rôti de porc Dodo Ginger (à la bière et au gingembre)
1,Rôti de porc à la tomate
0,Quiche aux tomates
1,Osso bucco de veau au vin blanc
0,Bourrioles
0,"Salade de pâtes aux crevettes, concombre et fromage frais"
0,Pâté de poisson en croûte
0,Suprême de saumon à la tomate
1,Boeuf aux courgettes et pommes de terre
0,Pâtes farcies au saumon
2,Tarte aux abricots ultra facile
2,Cookies au chocolat
0,Salade poulet annans celeri
0,Flan de poissons
0,Fricassée de crevettes et fruits de mer au pineau
0,Pain de surimi
1,Chevreau à la Charentaise
1,Hachis parmentier aux légumes de maman
2,Crumble des vendanges au raisin muscat
0,Taboulé simple (Liban)
0,Tartelettes aux pommes et au boudin noir
2,Gâteau italien à la confiture de myrtilles (type cheese cake)
2,Palets aux raisins
2,Paris-Brest
1,"Quiche aux oignons, bacon et bière"
1,Agneau chaouia
2,Les bricelets de Tante Jocelyne
1,Gratin de poireaux à la mimolette et jambon
2,"Tarte aux pommes sans pâte de ma mère (légère, rapide et facile)"
1,Tarte au thon et fromage frais
2,Flan de maïzena
1,Travers de pors laqués
0,Terrine de fromage frais aux herbes
0,Gâteau de crêpes aux épinards
0,Salade méditerranéenne au thon
0,Tatin de fenouil au bleu
1,Quinoa aux légumes
0,Tian de légumes à la mozzarelle et au pesto
2,Cake miel orange
2,Flan aux courgettes sucré
1,Tarte Poulet et Champignons
0,Soupe de tomates aux ravioles
1,Pain au beurre délicieux
0,Quiche à la raclette (ou l'art d'accomoder les restes)
1,Tranche de thon à la sauce tomate
0,Salade de chou rouge et lardons
2,Tarte Maria
2,Compote d'abricot
1,Magrets de canard à la crème flambés au cognac
2,Gâteau de riz au chocolat
2,Flan à la noix de coco
1,Lapin à la crème façon Anne
1,Pâte sans oeufs pour galettes de sarrasin
1,Filet de poulet estival
2,Kouign amann comme en Bretagne
2,Mini-muffins fondants à l'orange
2,Cupcake choco-banane
1,Boeuf marinière
2,Biscuits au chocolat et au citron de Floriane
2,Tarte aux pruneaux maison
2,Cake de tante Irmgard
1,Poireaux à la Néron
1,Coques au citron
1,Omelette au saumon et au chèvre d'Alex
1,"Saumon laqué, coriandre et sésame"
2,Beignets de banane
1,Fricassée de dinde aux tomates et poivrons
2,Biscuit roulé au Grand Marnier
0,Cake menthe chocolat
1,Porc et aubergines au curry vert (Thaï)
1,Croque-Monsieur au jaune d'oeuf
1,Endives au thon à la niçoise
0,Chèvre chaud sur lit de pomme sucrée
0,Tourte aux escargots
2,Gâteau Chimacien
0,Soupe de nouilles aux gingembre (ramen)
1,Steaks au fromage
1,Vatapa (Brésil)
0,Poulet en gelée façon rue de la concorde
0,"Soupe fraîche de courgettes et coriandre, écrevisses au pastis"
1,Petits flans de carottes à la mimolette
1,Hamburger du Sud Ouest
1,Escargots à la provencale
1,Caillettes ardéchoises aux herbes
1,"Nouilles chinoises au poulet, au curry et à l'ananas"
2,Mousse au caramel salé sur lit de pommes
0,Tarte aux échalotes confites
2,Galette des rois à la normande
1,Escalope de dinde aux agrumes
0,Oeufs....
2,Tarte pate à tartiner - banane
1,Poulet fermier en tourte forestière
1,Gratin de poulet au cidre
0,Foie gras au champagne
2,Carpaccio d'ananas au citron vert
1,Magret de canard Kikoman
0,Pain de légumes allégé
2,Gratin de fraises et menthe
2,Gateau moelleux miel - fruits rouges
2,Yaourts maison
2,Fondant chocolat et marrons
2,Tarte rapide ananas et pêches de stef
2,Génoise à garnir
2,Verrine au pitaya
2,Fouasse
1,Gratin de fruits de mer de mamie zoizo
0,Cornet jambon céleri
0,Flans courgettes et carottes
1,"Tarte aux brocolis, au saumon fumé et à la ricotta"
0,Lentilles à la vinaigrette moutardée et au museau
1,Lentilles aux saucisses fumées
1,Gratin de légumes à la viande
2,Gâteau fourré au yaourt
1,Côtes de veau à la crème d'estragon et au Porto
2,Cake light (sans beurre) super simple
1,Nouilles de riz aux scampis
1,Coquilles St Jacques en trio
0,Pain traditionnel
0,Quiche au gouda
1,Pâtes au thon et à la béchamel
2,Beignets de carnaval de Micheline
2,Crêpes de mamie Paule
1,Poulet à la crème et champignons
1,Porc aux abricots
0,Pommes de terre sautées aux oignons
2,Tulipes gourmandes pommes chocolat
2,Brownies Chocolat-Orange
2,Agrumes au fromage blanc
1,Fajitas avec Tortillas fabrication totalement maison..
1,Sauté de porc aux poivrons et aux artichauts
2,Tarte à la banane et pépites de chocolat
0,"Terrine de légumes en gelée, sauce aux poivrons"
0,La coca méditerranéenne
1,Pâtes aux saucisses
1,Parmentier de canard au potiron vanillé
0,Salade de spaghetti au basilic et mozzarella
0,Velouté de concombre au piment vert
1,Encornets farcis à la Portuguaise
1,Homard flambé au cognac et sa sauce aux légumes
0,Salade d'aubergine à la sicilienne
0,Tomates farcies au riz mayonnaise et thon
1,Poireaux panés
2,Biscuit de Savoie au chocolat facile
1,Riz au poulet et aux champignons façon risotto.
2,Moelleux au chocolat de Carole
1,Pâtes sauce improvisation...
1,Osso bucco de veau
1,Far buen au fromage (Bretagne)
1,Noix de Saint Jacques au gingembre
1,Cannelloni au chèvre
1,Bouchée à la reine façon nadine
1,Spaghettis pimentées aux crevettes
1,Filet mignon aux mille saveurs
1,Filet de canard aux griottes
0,"Laitue au gouda, aux oeufs et aux tomates"
1,Fondue à la sauce sukiyaki lao (Laos)
0,Causa rellena au thon
1,Camembertiflette
1,Gratin de coquillettes aux deux viandes
1,Koucha d'agneau (agneau aux pommes de terres)
2,Cake chocolat banane
2,Gâteau aux pommes de grand mère
0,Velouté de petits pois et menthe poivrée
0,Pâté de lapin stérilisé façon Raphaël
1,Gardianne
1,Poulet aux piments
2,Racing kueche - gâteau sans cuisson chocolat et chantilly
2,Gâteau du Poitou
2,Petits gateaux tièdes chocolat-amande
0,Soupe au potiron au mascarpone
2,Verrines orange chocolat
2,Melon tiède à la thaïlandaise
2,Pudding aux pommes à la graisse de boeuf
2,Macédoine de fruits à la crême caramélisée
1,Lotte en médaillons avec gambas
1,Collier d'agneau au four sur lit de légumes et ses raisins
2,"Tiramisu ""croquant"""
2,Millat
0,Tarte aux escargots et aux poireaux
1,Gratin de pâtes aux aubergines
1,Feuilleté de truite saumonée
0,Soupe de lentilles à la marocaine
1,Poularde sauce Suzanne
1,Magret de canard aux épices avec duo de pommes sautées
2,POMMES MOUSSEUSES
0,Salade d'avocat et pamplemousse aux graines de pavot
2,Pain d'épices de Tata Coco
2,Gâteau au chocolat sans oeuf
1,Tajine de boulettes à la tomate et à la coriandre
0,Millefeuille de fêta et pastèque
1,Sauté de lapin à l'ail
0,Tarte aubergine - feta
0,Velouté de poireaux au chorizo
2,Petits gâteaux sablés à l'anis
1,Tartiflette au saucisson
1,Tourte au saumon frais
1,"Flan de fèves, pancetta et navets"
1,Boulettes de viande aux épinards
0,Brochettes aux deux magrets
0,Verrine d'automne champignons et potimarron
1,Morue gasconne
2,Gâteau à la poudre de noisettes
2,Gâteau de Bretagne aux pommes
1,Rouelle de porc aux légumes
2,Iles flottantes au micro ondes
1,Salades de farfalles aux asperges vertes
1,Kartoffelpuffer (galettes de pomme de terre)
2,Glace à la vanille facile et rapide
1,Gratin riz-courgettes au boeuf haché
0,Salade tropicale au melon
1,"Curry vert de poulet au lait de coco, tomate et pousses de bambou"
2,Gâteau au chocolat (recette américaine)
0,Poulpes cuisinés comme à Gênes
1,Blancs de poulet au cidre et pommes persillées
1,Porc au sucre
1,Encornets farcis à la provençale
2,Tarte à la crème et à la vanille
0,"Soupe carotte, potiron, coco"
0,Julienne de navets en salade
1,Flétan au comté flambé
1,Lasagnes d'aubergine aux épices
2,Brioche perdue au caramel au lait
